9	40000	3000	8-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.693	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	22.305	49.2658	9.7371427296673e-47	3000	0	21.8444	22.2596	-5.0927	-4.6774	-4.6774	9.7371427296673e-47
10	40000	3000	8-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.693	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	38.927	47.0799	1.731462598895225e-46	3000	0	42.6303	42.6767	-5.2693	-5.2229	-5.2229	1.731462598895225e-46
