17	40000	3000	8-20-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.136	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-2.2123	27.8901	6.358865460761997e-08	8767	5767	-3.2306	-1.2095	-5.3758	-3.3546	-3.3546	6.358865460761997e-08
18	40000	3000	8-20-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.136	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-0.295	40.3888	1.2737697406784647e-07	5480	2480	-1.1832	-1.1846	-5.4803	-5.4817	-5.4817	1.2737697406784647e-07
