35	40000	3000	8-30-30-30-30-30-1	32	swish	2000	0.0001	exp	0.96	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	80.2737	86.3589	2.2789291720893967e-65	3000	0	80.3106	81.0679	-5.2931	-4.5358	-4.5358	2.2789291720893967e-65
36	40000	3000	8-30-30-30-30-30-1	32	swish	2000	0.0001	exp	0.96	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	107.1734	85.1811	3.255618536381487e-65	3000	0	116.8098	116.8156	-5.4815	-5.4757	-5.4757	3.255618536381487e-65
