19	40000	3000	8-20-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.361	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	28.6404	448.0659	348.1055	88.6068	0.9805	0.9918	0.9989	15.7212	32.0477	2.6432	0.045	3.7696	0.0761	3.7865	0.0769	0.4423	0.0	3000	0	0:23:22	0:21:49	0:00:09
20	40000	3000	8-20-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.361	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	41.2434	338.3914	216.2498	125.8388	0.9896	0.9971	0.9977	1982752403.1807	46.7836	0.7373	0.0306	1.0512	0.0504	1.0555	0.0507	0.3576	0.0001	3000	0	0:38:04	0:21:27	0:00:09
