15	40000	3000	8-20-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.071	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-4.4151	354.2685	222.3009	126.0704	0.9884	0.9969	0.9977	2067876538.1725	1.097	0.7394	-0.0319	1.0458	-0.0343	1.0695	-0.0418	0.3555	0.0	8100	5100	0:38:45	0:56:26	0:00:09
16	40000	3000	8-20-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.071	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-3.2937	461.1231	364.3416	97.2305	0.9792	0.9909	0.9986	15.7071	0.13	2.5948	0.0568	3.6414	0.0914	3.7831	0.0954	0.4411	0.0	5522	2522	0:22:34	0:38:06	0:00:09
