11	40000	3000	8-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.96	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	34.5765	37.5866	1.0702659474867747e-65	3000	0	35.1111	35.5278	-5.0914	-4.6748	-4.6748	1.0702659474867747e-65
12	40000	3000	8-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.96	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	46.9442	36.8572	1.5228904929734263e-65	3000	0	51.9337	51.9792	-5.2709	-5.2253	-5.2253	1.5228904929734263e-65
