19	40000	3000	8-20-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.361	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	26.3269	101.6767	7.153691096721672e-23	3000	0	26.662	28.6423	-5.3857	-3.4054	-3.4054	7.153691096721672e-23
20	40000	3000	8-20-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.361	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	38.5139	104.76	1.044303703377837e-22	3000	0	41.2742	41.2433	-5.5094	-5.5403	-5.5403	1.044303703377837e-22
