3	40000	3000	8-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.071	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-4.3079	35.3239	0.00011078441398756019	5522	2522	-5.1436	-5.1152	-5.2257	-5.1973	-5.1974	0.00011078441398756019
4	40000	3000	8-20-20-20-20-20-1	32	swish	2000	0.0001	exp	0.071	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-3.3051	46.1381	0.001173018558438498	4580	1580	-4.2153	-3.7572	-5.0842	-4.6261	-4.6273	0.001173018558438498
