25	40000	3000	8-30-30-30-30-30-1	32	swish	2000	0.0001	exp	0.021	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-2.8415	184.5438	1.0418798103872713	5397	2397	-5.2481	-5.2157	-4.4082	-4.3757	-5.4176	1.0418798103872713
26	40000	3000	8-30-30-30-30-30-1	32	swish	2000	0.0001	exp	0.021	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-1.2332	250.6195	7.580390235210835	5842	2842	-3.7825	-2.9398	2.3289	3.1716	-4.4088	7.580390235210835
