25	40000	3000	8-30-30-30-30-30-1	32	swish	2000	0.0001	exp	0.021	Gaussian	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-5.0558	305.4401	285.7929	154.0087	0.9926	0.9952	0.997	1.922958048955558e+16	0.2019	0.6848	0.0384	1.0572	0.0644	1.0514	0.068	0.3915	0.0	5397	2397	0:21:50	0:46:10	0:00:10
26	40000	3000	8-30-30-30-30-30-1	32	swish	2000	0.0001	exp	0.021	Laplace	nn_constant	0.00015	0.001	Gaussian	nn_complex	1e-06	-3.0157	232.4958	590.7387	132.3522	0.9953	0.9762	0.9975	12.9655	1.4691	26.8892	0.6775	38.6073	0.9863	38.9735	0.9987	0.3486	0.0001	5842	2842	0:22:30	0:50:36	0:00:09
